institution;country;production;year
Northwestern College - Iowa;United States;15;2015
Pentecost University College;Ghana;28;2015
College of Islamic and Arabic Studies;United Arab Emirates;14;2015
President Ramon Magsaysay State University;Philippines;1;2015
University of Southern Philippines Foundation;Philippines;46;2015
Centro Universitário Ítalo Brasileiro;Brazil;3;2015
Ridgewood Public Schools;United States;12;2015
Corporación Universitaria del Meta;Colombia;85;2015
Université André Salifou;Niger;11;2015
King Danylo University;Ukraine;0;2015
National University of Educational Planning and Administration;India;27;2015
University of Puerto Rico at Ponce;Puerto Rico;33;2015
Swiss Federal University for Vocational Education and Training SFUVET;Switzerland;16;2015
Universitas Iba;Indonesia;5;2015
Academy of Music Theatre and Fine Arts;Moldova;62;2015
Interstate University of Applied Sciences of Technology Buchs;Switzerland;16;2015
Universitas Islam Ogan Komering Ilir;Indonesia;6;2015
Observatoire des Sciences de l'Univers de Grenoble;France;18;2015
City St George's, University of London;United Kingdom;1;2015
Royal Central School of Speech and Drama;United Kingdom;18;2015
Accademia di Belle Arti di Frosinone;Italy;24;2015
University Vascular Associates;United States;9;2015
Universidad Villanueva;Spain;18;2015
Ruskin College;United Kingdom;7;2015
Johnson County Community College;United States;17;2015
Oakwood University;United States;8;2015
Ripon College Cuddesdon;United Kingdom;7;2015
Massachusetts Maritime Academy;United States;13;2015
University of Massachusetts System;United States;8;2015
Centro Universitário Padre Anchieta;Brazil;21;2015
Radom Academy of Social and Technical Sciences;Poland;9;2015
Valencia College;United States;12;2015
Sage Colleges;United States;20;2015
Arab Open University;Saudi Arabia;6;2015
Adventist University of the Philippines;Philippines;3;2015
Diplomatic Academy of Vietnam;Vietnam;4;2015
Universidad Empresarial Siglo 21;Argentina;15;2015
Eastern International University;Vietnam;1;2015
Universidad Nacional De Caaguazú;Paraguay;4;2015
Institute of Management Technology, Dubai;United Arab Emirates;32;2015
Mariano Marcos State University;Philippines;6;2015
Wesley Theological Seminary;United States;9;2015
Alasmarya Islamic University;Libya;18;2015
University College of Islam Melaka;Malaysia;7;2015
College of Applied Sciences- Ibri;Oman;16;2015
Kazan State Academy of Veterinary Medicine named after N.E. Bauman;Russia;10;2015
Flight Academy of the National Aviation University;Ukraine;5;2015
Henri Coanda Air Force Academy;Romania;25;2015
Amicable Knowledge Solution University;India;11;2015
Burnley College;United Kingdom;2;2015
Windsor University School of Medicine;St Kitts and Nevis;8;2015
Universidad Nacional José María Arguedas;Peru;1;2015
German Police University;Germany;8;2015
Khushal Khan Khattak University Karak;Pakistan;1;2015
Norwegian Academy of Science and Letters;Norway;26;2015
Edmonds Community College;United States;8;2015
Goddard College;United States;15;2015
Kyrgyz State National University;Kyrgyzstan;0;2015
Bombay Veterinary College;India;18;2015
East–West University;United States;18;2015
Florida Memorial University;United States;15;2015
Champlain Regional College;Canada;16;2015
SUNY Schenectady County Community College;United States;2;2015
Parker University;United States;11;2015
Cambridge College;United States;3;2015
China University of Mining and Technology - Beijing;China;3;2015
Mandalay Technological University;Myanmar;26;2015
Klamath Community College;United States;14;2015
Yunnan Arts University;China;5;2015
Gujarat Vidyapith;India;18;2015
Colegio de Estudios Superiores de Administración;Colombia;15;2015
Kansas City Public Schools;United States;26;2015
Super Stars Literacy;United States;86;2015
Polytecnic in Požega;Croatia;20;2015
Colorado Springs School District 11;United States;8;2015
Tokyo Women's College of Physical Education;Japan;6;2015
ICMR National Institute for Research in Environmental Health;India;1;2015
Ashiya University;Japan;11;2015
Mississippi University for Women;United States;9;2015
SRH Hochschule für Gesundheit Gera;Germany;24;2015
Samarkand State Architectural and Civil-Engineering Institute;Uzbekistan;1;2015
Universidad Cristóbal Colón;Mexico;15;2015
Hazrat-e Masoumeh University;Iran;6;2015
Chiba University of Commerce;Japan;28;2015
Ryutsu Keizai University;Japan;13;2015
University of Providence;United States;16;2015
American Sentinel University;United States;10;2015
Swindon College;United Kingdom;9;2015
Dr. Somervell Memorial CSI Medical College and Hospital;India;30;2015
Daejeon Institute of Science and Technology;South Korea;30;2015
Shonan University of Medical Sciences;Japan;1;2015
Escola Superior de Saúde do Alcoitão;Portugal;15;2015
Instituto Nacional de Capacitación Profesional;Chile;5;2015
Janaki Medical College;Nepal;7;2015
Bolgatanga Technical University;Ghana;17;2015
Moore College;Australia;5;2015
Alvernia University;United States;22;2015
Ipek University;Türkiye;38;2015
North Carolina School of Science and Mathematics;United States;11;2015
University of Human Environments;Japan;9;2015
William Penn University;United States;8;2015
Fundación de Estudios Superiores Comfanorte;Colombia;22;2015
Institute of Physiology National Academy of Sciences of Belarus;Belarus;13;2015
The Queen's Foundation;United Kingdom;15;2015
Fundación Universitaria de San Gil;Colombia;16;2015
Kenya Medical Training College;Kenya;19;2015
North Idaho College;United States;8;2015
Papieski Wydział Teologiczny w Warszawie;Poland;15;2015
Gediz University;Türkiye;92;2015
Dongnam Health University;South Korea;24;2015
Al-Buraimi University College;Oman;18;2015
Henderson Community College;United States;11;2015
Collège Montmorency;Canada;12;2015
Sekola Tinggi Agama Islam Islamic Centre Demak;Indonesia;1;2015
Amrutvahini College of Engineering;India;24;2015
Universidad Latinoamericana;Mexico;13;2015
Madonna University;United States;15;2015
Nagano Prefectural College;Japan;24;2015
Leading University;Bangladesh;14;2015
University of Management and Technology;United States;9;2015
Dr Emilio B Espinosa Sr Memorial State College of Agriculture and Technology;Philippines;22;2015
National University of Engineering;Nicaragua;9;2015
Instituto Superior de Formación Docente Salomé Ureña;Dominican Republic;4;2015
Institute of Public Health Osijek-Baranja County;Croatia;12;2015
Tokyo Ariake University of Medical and Health Sciences;Japan;13;2015
Omsk Academy of the Russian Interior Ministry;Russia;24;2015
Mogilev State University of Food Technologies;Belarus;12;2015
Faculty of Humanities and Social Sciences in Zagreb;Croatia;24;2015
Westminster College - Missouri;United States;14;2015
Miyagi Gakuin Women's University;Japan;9;2015
Kyushu Institute of Information Sciences;Japan;22;2015
Malone University;United States;23;2015
Walsall College;United Kingdom;1;2015
Pangasinan State University;Philippines;3;2015
Cairo Higher Institute;Egypt;6;2015
Seton Hill University;United States;27;2015
University of Human Arts and Sciences;Japan;29;2015
Universitas Merdeka Surabaya;Indonesia;7;2015
Institución Universitaria Escuela Nacional del Deporte;Colombia;12;2015
Army Sustainment University;United States;17;2015
Salesian Polytechnic;Japan;19;2015
Suwon Science College;South Korea;25;2015
American University of Beirut New York Office;United States;6;2015
Moscow Institute of Psychoanalysis;Russia;9;2015
Université de Mayotte;Mayotte;6;2015
Collin College;United States;13;2015
Louisiana Christian University;United States;10;2015
Houston Community College System;United States;7;2015
University of Applied Management;Germany;10;2015
University of Cambodia;Cambodia;15;2015
Islamic Azad University Kashmar Branch;Iran;21;2015
East Delta University;Bangladesh;0;2015
Liwa College;United Arab Emirates;7;2015
Saba University School of Medicine;Bonaire, Sint Eustatius, and Saba;2;2015
Craig Newmark Graduate School of Journalism at the City University of New York;United States;16;2015
Military Academy of Strategic Missile Forces named after Peter the Great;Russia;10;2015
School District of Philadelphia;United States;7;2015
Network of the Universities from the Capitals of Europe;Belgium;16;2015
Maharaja Ganga Singh University;India;11;2015
Jose Matias Delgado University;El Salvador;24;2015
Samar State University;Philippines;21;2015
Khyber Girls Medical College;Pakistan;7;2015
Central Methodist University;United States;19;2015
Hong Kong Chu Hai College;Hong Kong;27;2015
Notre Dame College;United States;8;2015
Institute of Finance Management;Tanzania;13;2015
Tongji Zhejiang College;China;5;2015
Philippine Women's University;Philippines;2;2015
Institut Pertanian Malang;Indonesia;2;2015
Missoula County Public Schools;United States;9;2015
University of Gibraltar;Gibraltar;6;2015
Excelsior College;United States;6;2015
Asnuntuck Community College;United States;1;2015
Oakton Community College;United States;6;2015
Mahambet Otemiusly West Kazakhstan University;Kazakhstan;7;2015
Indus University;Pakistan;11;2015
Danish Meat Trade College;Denmark;5;2015
Fortune Institute of International Business;India;11;2015
Universitas Lakidende;Indonesia;8;2015
Hebei University of Environmental Engineering;China;0;2015
Gian Sagar Dental College and Hospital;India;53;2015
Armed Forces Academy;Slovakia;21;2015
Hanyang Cyber University;South Korea;15;2015
Concordia Seminary;United States;59;2015
University of Ecology and Management in Warsaw;Poland;32;2015
Lone Star College Kingwood;United States;8;2015
Universidad Nacional Experimental de los Llanos Centrales Rómulo Gallegos;Venezuela;3;2015
Federal College of Education, Zaria;Nigeria;13;2015
Southern States University;United States;13;2015
Holmes Community College;United States;19;2015
Korea Naval Academy;South Korea;19;2015
Kuban State University of Physical Education, Sport and Tourism;Russia;4;2015
Xinjiang Police College;China;19;2015
Corporación Universitaria Autónoma del Cauca;Colombia;18;2015
Federal Polytechnic, Idah;Nigeria;21;2015
IIE MSA;South Africa;34;2015
Phetchaburi Rajabhat University;Thailand;21;2015
Horace Mann School;United States;3;2015
Tamansiswa Palembang University;Indonesia;8;2015
İzmir Kavram Meslek Yüksek Okulu;Türkiye;4;2015
Cegep de Thetford;Canada;8;2015
Tyndale University;Canada;17;2015
INES-Ruhengeri;Rwanda;5;2015
Women University Swabi;Pakistan;0;2015
Montgomery County Public Schools;United States;4;2015
College of Central Florida;United States;5;2015
University College Odisee;Belgium;18;2015
Rēzeknes Augstskola;Latvia;182;2015
Universidad Técnica Nacional;Costa Rica;8;2015
Universitas Teknologi Digital;Indonesia;0;2015
Davao del Norte State College;Philippines;5;2015
Mount Vernon Nazarene University;United States;9;2015
ZhengZhou Shengda University Of Economics, Business & Management;China;7;2015
Colombia Adventist University;Colombia;15;2015
Shanghai American School;China;2;2015
Kasem Bundit University;Thailand;16;2015
Gorsky State Agrarian University;Russia;9;2015
SCMS Group of Educational Institutions;India;27;2015
Rosemont College;United States;6;2015
Southern Adventist University;United States;19;2015
Paterson Public Schools;United States;3;2015
Bishop Stuart University;Uganda;3;2015
Renaissance University;Nigeria;5;2015
Holy Family University;United States;8;2015
Academic Degrees & Graduate Education;China;7;2015
Kyiv International University;Ukraine;2;2015
Escola Superior de Artes e Design;Portugal;25;2015
United Theological Seminary;United States;4;2015
Ventura College;United States;13;2015
Northland College;United States;8;2015
Yamagata Prefectural University of Health Sciences;Japan;18;2015
Volgograd State University of Architecture and Civil Engineering;Russia;22;2015
Southern California University of Health Sciences;United States;13;2015
Government Vellore Medical College;India;8;2015
Dar Al-Hekma University;Saudi Arabia;5;2015
Tilak Maharashtra Vidyapeeth;India;16;2015
Kirkelig Pedagogisk Senter;Norway;31;2015
Oslo Nye Høyskole;Norway;12;2015
Indian Institute for Human Settlements;India;4;2015
Université Montesquieu Bordeaux IV;France;0;2015
Toyohashi Sozo College;Japan;17;2015
Beppu University;Japan;24;2015
Colgate Rochester Crozer Divinity School;United States;1;2015
American University of Central Asia;Kyrgyzstan;8;2015
Peterborough Regional College;United Kingdom;7;2015
Leeds Arts University;United Kingdom;39;2015
Institute of Public Enterprise;India;8;2015
Moshi Co-operative University;Tanzania;10;2015
Jharkhand Rai University;India;9;2015
Lafayette School Corporation;United States;5;2015
Campion College;Canada;11;2015
Russian State Agrarian Correspondence University;Russia;10;2015
International European University;Ukraine;3;2015
Indian Institute of Public Administration;India;9;2015
National Institute of Technology, Hiroshima College;Japan;12;2015
Maryland Institute College of Art;United States;5;2015
Momoyama Gakuin University;Japan;14;2015
Shawnee State University;United States;13;2015
Wawasan Open University;Malaysia;14;2015
Chungbuk Provincial College;South Korea;25;2015
Gumi University;South Korea;14;2015
Seversk Technological Institute;Russia;30;2015
Universidad Bíblica Latinoamericana;Costa Rica;5;2015
Rafael Urdaneta University;Venezuela;13;2015
Osaka University of Commerce;Japan;8;2015
Cégep Marie-Victorin;Canada;16;2015
Tabor College;Australia;13;2015
Universidad Intercultural del Estado de México;Mexico;10;2015
Catholic University of Trujillo;Peru;1;2015
Zaporizhzhya State Engineering Academy;Ukraine;22;2015
Universidad Gabriela Mistral;Chile;26;2015
De La Salle Catholic University;Indonesia;8;2015
Dominican College of Blauvelt;United States;9;2015
Monroe College;United States;5;2015
Napa Valley College;United States;3;2015
Baghdad College of Economic Sciences University;Iraq;1;2015
National University of the Chaco Austral;Argentina;15;2015
Perspectives Charter School;United States;28;2015
Hong Bang International University;Vietnam;0;2015
Universidad Veritas;Costa Rica;63;2015
University of Information Science and Technology St. Paul The Apostle;North Macedonia;37;2015
Spring Arbor University;United States;14;2015
Davao Oriental State University;Philippines;16;2015
Engineering School of Information and Digital Technologies;France;13;2015
St Johns River State College;United States;10;2015
Mozarteum University of Salzburg;Austria;9;2015
Universidad de las Artes;Ecuador;17;2015
Rock Valley College;United States;2;2015
Saint Meinrad Seminary and School of Theology;United States;10;2015
Universidad Del Este;Puerto Rico;13;2015
Petre Andrei University of Iași;Romania;23;2015
Chisholm Institute;Australia;0;2015
Jagran Lakecity University;India;6;2015
Klaipėdos valstybinė kolegija / Higher Education Institution;Lithuania;8;2015
Universidad Enrique Díaz de León;Mexico;25;2015
Saga Prefectural Education Center;Japan;15;2015
Kantonsschule Enge;Switzerland;0;2015
Institute of Practical Psychology and Psychoanalysis;Russia;11;2015
Quantum University;India;0;2015
Lagos State University of Education;Nigeria;9;2015
Gujarat National Law University;India;10;2015
City University Ajman;United Arab Emirates;5;2015
Somali National University;Somalia;2;2015
Centre Universitaire de Tamanrasset;Algeria;13;2015
Universidad Católica de Cuyo;Argentina;19;2015
Vinzenz Pallotti University;Germany;11;2015
Universidad Fraternidad de Agrupaciones Santo Tomás de Aquino;Argentina;21;2015
Hochschule für Telekommunikation Leipzig;Germany;14;2015
University of Jamestown;United States;5;2015
Earth University;Costa Rica;14;2015
Wesleyan College;United States;5;2015
Portland Community College;United States;15;2015
Red Deer College;Canada;17;2015
Foothill College;United States;10;2015
Malayan Colleges Laguna;Philippines;7;2015
Arab Open University;Kuwait;18;2015
Sakhnin College;Israel;21;2015
École Inter-États des Sciences et Médecine Vétérinaires de Dakar;Senegal;13;2015
International Market Institute;Russia;10;2015
EPF - École d'ingénieurs;France;8;2015
David Tvildiani Medical University;Georgia;8;2015
Ursuline College;United States;6;2015
Mandalay University;Myanmar;14;2015
Cegep de Trois-Rivieres;Canada;8;2015
Ibaraki Christian University;Japan;14;2015
Buriram Rajabhat University;Thailand;13;2015
St.Gallen University of Teacher Education;Switzerland;14;2015
Instituto Pedro Nunes;Portugal;7;2015
Doaba College;India;11;2015
Hull College;United Kingdom;3;2015
KES College;Cyprus;26;2015
University of the City of Manila;Philippines;7;2015
Caro and Cuervo Institute;Colombia;8;2015
Adani Institute of Infrastructure Engineering;India;6;2015
University of Telecommunications and Post;Bulgaria;8;2015
Panevėžys College;Lithuania;9;2015
Salman Farsi University of Kazerun;Iran;23;2015
Universidad Cuauhtémoc San Luis Potosí;Mexico;9;2015
Graceland University;United States;9;2015
Castleton University;United States;6;2015
Al Rasheed University College;Iraq;3;2015
Lapland University of Applied Sciences;Finland;26;2015
Evangelische Hochschule Berlin;Germany;15;2015
Centre Universitaire Nour Bachir El Bayadh;Algeria;5;2015
Fundación Universitaria María Cano;Colombia;16;2015
Saint Petersburg Stieglitz State Academy of Art and Design;Russia;2;2015
Bansal Institute Of Research Technology & Science;India;8;2015
Kanazawa Technical College;Japan;12;2015
University of Puerto Rico at Bayamón;Puerto Rico;5;2015
Nallamuthu Gounder Mahalingam College;India;10;2015
Zhijiang College of Zhejiang University of Technology;China;11;2015
Chadron State College;United States;7;2015
University of South Carolina Lancaster;United States;11;2015
Simpson University;United States;11;2015
El Camino College;United States;6;2015
National University of Chilecito;Argentina;14;2015
The Performance Institute;United States;3;2015
Fachhochschule der Wirtschaft;Germany;26;2015
Brunei Polytechnic;Brunei;7;2015
Heartspring;United States;5;2015
BGMEA University of Fashion & Technology;Bangladesh;7;2015
University of Applied Sciences Europe;Germany;41;2015
Okayama Shoka University;Japan;20;2015
Sheikh Bahaei University;Iran;21;2015
Kardan University;Afghanistan;1;2015
International Islamic College;Malaysia;12;2015
International University of Logistics and Transport in Wrocław;Poland;26;2015
Quảng Bình University;Vietnam;9;2015
Manhattan High School;United States;25;2015
Nakhon Sawan Rajabhat University;Thailand;13;2015
Consorzio Interuniversitario Fisica Spaziale;Italy;18;2015
Centre for Omic Sciences;Spain;13;2015
Saba University;Yemen;7;2015
University of Oran 2 Mohamed Ben Ahmed;Algeria;18;2015
Principia College;United States;10;2015
University of the Holy Quran and Islamic Sciences;Sudan;13;2015
Interuniversity Center for Social Science Theory and Methodology;The Netherlands;15;2015
Kyrgyz State University of Construction, Transport and Architecture named after N. Isanov;Kyrgyzstan;2;2015
Escola Superior de Hotelaria e Turismo do Estoril;Portugal;14;2015
Higher Institute for Tourism, Hotels and Computer;Egypt;10;2015
Belgorod University of Cooperation, Economics and Law;Russia;8;2015
Middlesex University;Mauritius;2;2015
Selkirk College;Canada;5;2015
Indian Institute of Social Welfare and Business Management;India;16;2015
Berklee College of Music;United States;9;2015
Palawan State University;Philippines;18;2015
Seeburg Castle University;Austria;24;2015
Booth University College;Canada;28;2015
EBC Hochschule;Germany;25;2015
Mountains of the Moon University;Uganda;8;2015
National-Louis University;Poland;17;2015
Arden University;United Kingdom;3;2015
Universidad de Zamora;Mexico;16;2015
University of World Economy and Diplomacy;Uzbekistan;3;2015
Kyoto Koka Women's University;Japan;23;2015
Technological Educational Institute of the Ionian Islands;Greece;29;2015
Oklahoma Baptist University;United States;14;2015
Islamic Azad University Dehaghan;Iran;29;2015
Chinese National Academy of Arts;China;16;2015
Shingu College;South Korea;16;2015
Technische Hochschule Georg Agricola;Germany;2;2015
Universitas Gunung Kidul;Indonesia;10;2015
Universitas Teknologi Sulawesi;Indonesia;2;2015
Pandit Sundarlal Sharma Open University;India;24;2015
Moshood Abiola Polytechnic;Nigeria;21;2015
Rabindra Bharati University;India;20;2015
Faulkner University;United States;32;2015
University of Guelph-Humber;Canada;8;2015
University of Negros Occidental – Recoletos;Philippines;2;2015
Institute of Human Sciences;Austria;12;2015
Caucasus International University;Georgia;1;2015
Yeoju University;South Korea;18;2015
École Supérieure des Industries du Textile et de l'Habillement;Morocco;2;2015
Al Mamon University College;Iraq;3;2015
European University of Bangladesh;Bangladesh;5;2015
Kazan Law Institute;Russia;4;2015
Elms College;United States;6;2015
Antioch University Seattle;United States;13;2015
Nevada State University;United States;16;2015
Jobu University;Japan;22;2015
Niigata University of Management;Japan;2;2015
Williamson College;United States;7;2015
LUM Jean Monnet University;Italy;16;2015
Primorskaya State Academy of Agriculture;Russia;6;2015
Balochistan University of Engineering and Technology;Pakistan;12;2015
Shinsung University;South Korea;26;2015
Institute of Social and Political Psychology;Ukraine;18;2015
Lviv Medical University;Ukraine;4;2015
MILA University;Malaysia;7;2015
Cardinal Stritch University;United States;8;2015
Portuguese Air Force Academy;Portugal;26;2015
Centro Escolar University;Philippines;12;2015
Kalaidos University of Applied Sciences;Switzerland;21;2015
Veer Chandra Singh Garhwali Uttarakhand University of Horticulture & Forestry;India;11;2015
Eötvös József Főiskola;Hungary;5;2015
Institución Universitaria Colegios de Colombia;Colombia;18;2015
Cleveland University;United States;3;2015
İzmir Tınaztepe Üniversitesi;Türkiye;1;2015
Jandarma ve Sahil Güvenlik Akademisi;Türkiye;0;2015
Indian Law Institute;India;7;2015
Cégep de l'Outaouais;Canada;11;2015
Islamic Azad University, Ashtian Branch;Iran;22;2015
Theological University Utrecht;The Netherlands;10;2015
Charisma University;Turks and Caicos Islands;15;2015
Kyung-in Women's University;South Korea;15;2015
Kyushu Art Institute of Technology;Japan;4;2015
Volga Region State Academy of Physical Culture, Sports and Tourism;Russia;17;2015
Albaydha University;Yemen;2;2015
Franklin University Switzerland;Switzerland;19;2015
University of Arusha;Tanzania;18;2015
McPherson University;Nigeria;18;2015
Universitas Nahdlatul Ulama Surakarta;Indonesia;3;2015
Universidad Del Valle De Cuernavaca;Mexico;14;2015
State University of Applied Sciences in Elbląg;Poland;18;2015
Vologda Institute of Law and Economics;Russia;1;2015
Dagestan State Institute of National Economy;Russia;6;2015
Kostroma State Agricultural Academy;Russia;1;2015
Hallym University of Graduate Studies;South Korea;38;2015
Obninsk Institute for Nuclear Power Engineering;Russia;26;2015
Wilmington College;United States;5;2015
Paul University Awka;Nigeria;8;2015
Dev Sanskriti Vishwavidyalaya;India;12;2015
Kansas City Kansas Community College;United States;12;2015
Daytona State College;United States;15;2015
Consorzio Interuniversitario Nazionale La Chimica Per L'Ambiente;Italy;5;2015
KLE Ayur World;India;14;2015
Evangel University;United States;12;2015
Florida State College at Jacksonville;United States;13;2015
Shirak State University;Armenia;3;2015
Catholic University of Applied Sciences Freiburg;Germany;16;2015
Indiana University – Purdue University Fort Wayne;United States;244;2015
Universidade Salvador;Brazil;218;2015
Institut National des Sciences Appliquées de Rennes;France;183;2015
Pushkin Leningrad State University;Russia;8;2015
Sher-i-Kashmir Institute of Medical Sciences;India;244;2015
Islamic Azad University Kerman;Iran;333;2015
Vasyl Stefanyk Precarpathian National University;Ukraine;183;2015
Pandit Deendayal Petroleum University;India;79;2015
Universidade Metodista de São Paulo;Brazil;338;2015
Hiram College;United States;22;2015
Kyoto Sangyo University;Japan;248;2015
Amity University;United Arab Emirates;183;2015
Parc Científic de la Universitat de València;Spain;259;2015
Tokyo Gakugei University;Japan;229;2015
Danylo Halytsky Lviv National Medical University;Ukraine;199;2015
REVA University;India;69;2015
Universitat de Vic - Universitat Central de Catalunya;Spain;198;2015
Universidad Mayor de San Andrés;Bolivia;175;2015
Jawaharlal Nehru Technological University Anantapur;India;249;2015
Pontificia Universidad Católica Argentina;Argentina;239;2015
Isparta University of Applied Sciences;Türkiye;87;2015
Mutah University;Jordan;134;2015
Universitas Muhammadiyah Sukabumi;Indonesia;121;2015
Moscow Polytechnic University;Russia;330;2015
EURECOM;France;228;2015
National Kaohsiung University of Applied Sciences;Taiwan;382;2015
HEC Paris;France;217;2015
Lanzhou City University;China;474;2015
Shenzhen University Health Science Center;China;35;2015
University of Boumerdes;Algeria;331;2015
Guangdong University of Finance;China;197;2015
Prairie View A&M University;United States;163;2015
St.John's Medical College Hospital;India;175;2015
Ming Chuan University;Taiwan;251;2015
Stuttgart University of Applied Sciences;Germany;63;2015
St. Petersburg State Technological Institute;Russia;144;2015
National University;United States;135;2015
Military Institute of Engineering;Brazil;209;2015
Dr. Babasaheb Ambedkar Marathwada University;India;186;2015
Temuco Catholic University;Chile;236;2015
Abu Dhabi University;United Arab Emirates;157;2015
Sciences Po Bordeaux;France;281;2015
Universität Koblenz;Germany;290;2015
Loyola University Maryland;United States;207;2015
National University of Science and Technology;Zimbabwe;280;2015
Universidad Externado de Colombia;Colombia;275;2015
Ufa State Aviation Technical University;Russia;225;2015
Tampere University of Applied Sciences;Finland;192;2015
Health Sciences University of Hokkaido;Japan;170;2015
International Hellenic University;Greece;52;2015
Sanata Dharma University;Indonesia;123;2015
Faculdade de Ciências Médicas da Santa Casa de São Paulo;Brazil;248;2015
Kakatiya University;India;196;2015
Universidade Franciscana;Brazil;227;2015
Universitas Muhammadiyah Pontianak;Indonesia;195;2015
Zurich University of Applied Sciences in Business Administration;Switzerland;146;2015
Morgantown High School;United States;247;2015
City College;United States;130;2015
Dayeh University;Taiwan;224;2015
Kamineni Institute of Dental Sciences;India;333;2015
Shandong Institute of Business and Technology;China;123;2015
Himeji University;Japan;4;2015
Khulna University of Engineering and Technology;Bangladesh;220;2015
University of Puerto Rico, Medical Sciences Campus;Puerto Rico;174;2015
Kyoto Prefectural University;Japan;187;2015
BRAC University;Bangladesh;121;2015
Universitas Muhammadiyah Sumatera Barat;Indonesia;144;2015
Dr. D.Y. Patil Vidyapeeth, Pune;India;112;2015
Reichman University;Israel;328;2015
Universitas Islam Malang;Indonesia;55;2015
Future University in Egypt;Egypt;75;2015
Wakayama University;Japan;208;2015
St. John's College of Nursing;United States;120;2015
Universitas PGRI Madiun;Indonesia;156;2015
Universitas Islam Negeri Raden Fatah Palembang;Indonesia;115;2015
National Ilan University;Taiwan;257;2015
Gelişim Üniversitesi;Türkiye;119;2015
University of Defence;Czechia;303;2015
University of Palangka Raya;Indonesia;68;2015
Minnesota State University, Mankato;United States;214;2015
Universidad de Panamá;Panama;162;2015
Jawaharlal Nehru Technological University, Kakinada;India;322;2015
Universidad Científica del Sur;Peru;108;2015
Kanagawa Institute of Technology;Japan;199;2015
Ankara Hacı Bayram Veli University;Türkiye;6;2015
University of Antananarivo;Madagascar;164;2015
University of Health Sciences;Somalia;67;2015
Utkal University;India;196;2015
Bursa Technical University;Türkiye;132;2015
Universitas Jenderal Achmad Yani;Indonesia;62;2015
École des Mines de Douai;France;438;2015
Volgograd State University;Russia;178;2015
São Paulo State Technological College;Brazil;214;2015
Universidade Regional do Noroeste do Estado do Rio Grande do Sul;Brazil;252;2015
Madrid Institute for Advanced Studies;Spain;310;2015
Escola Bahiana de Medicina e Saúde Pública;Brazil;205;2015
Xinxiang University;China;193;2015
Universitas 17 Agustus 1945 Samarinda;Indonesia;174;2015
HTW Berlin - University of Applied Sciences;Germany;185;2015
Changchun Institute of Technology;China;243;2015
University of Tripoli;Libya;181;2015
University of Ngaoundéré;Cameroon;175;2015
Universidade do Vale do Paraíba;Brazil;177;2015
INSEAD;France;160;2015
Hiroshima Institute of Technology;Japan;216;2015
Manav Rachna International Institute of Research and Studies;India;128;2015
Hemwati Nandan Bahuguna Garhwal University;India;131;2015
Muria Kudus University;Indonesia;195;2015
Zhengzhou University of Aeronautics;China;149;2015
St. Boniface Hospital;Canada;158;2015
Yenepoya University;India;239;2015
Chia Nan University of Pharmacy and Science;Taiwan;224;2015
Yuri Gagarin State Technical University of Saratov;Russia;240;2015
Walisongo State Islamic University;Indonesia;107;2015
Saint Joseph's University;United States;224;2015
King University;United States;292;2015
Beijing Institute of Aeronautical Materials;China;207;2015
Setsunan University;Japan;148;2015
Hunan Institute of Science and Technology;China;128;2015
Southwestern University;United States;81;2015
University of New England;United States;197;2015
Xi'an Peihua University;China;47;2015
Inner Mongolia Normal University;China;98;2015
Université Nantes Angers Le Mans;France;632;2015
Berliner Hochschule für Technik;Germany;267;2015
Babasaheb Bhimrao Ambedkar University;India;181;2015
Connecticut College;United States;115;2015
Imperial Valley College;United States;143;2015
Stony Brook School;United States;90;2015
Afe Babalola University;Nigeria;121;2015
Thai Nguyen University;Vietnam;108;2015
Kedge Business School;France;346;2015
West Ukrainian National University;Ukraine;73;2015
Institut Superieur de l'Aeronautique et de l'Espace (ISAE-SUPAERO);France;212;2015
Universidade de Sorocaba;Brazil;243;2015
Universidade de Taubaté;Brazil;212;2015
Agriculture and Forestry University;Nepal;176;2015
Universidade Aberta;Portugal;298;2015
KPR Institute of Engineering and Technology;India;58;2015
Universitas Pekalongan;Indonesia;120;2015
Saint Petersburg State Pediatric Medical University;Russia;171;2015
Université d'Oran 2;Algeria;277;2015
Integral University;India;194;2015
Georg Simon Ohm University of Applied Sciences Nuremberg;Germany;177;2015
Chelyabinsk State University;Russia;198;2015
International University;Cambodia;178;2015
Tohoku Gakuin University;Japan;159;2015
Siberian State Medical University;Russia;217;2015
Maltepe University;Türkiye;160;2015
King's College - North Carolina;United States;183;2015
University of Rio Grande and Rio Grande Community College;United States;285;2015
Universidad Santo Tomás;Colombia;344;2015
Changchun University of Chinese Medicine;China;164;2015
Universidade Federal do Oeste do Pará;Brazil;177;2015
Centro Universitário Cesumar;Brazil;117;2015
Tomsk State University of Control Systems and Radio-Electronics;Russia;199;2015
Alabama Agricultural and Mechanical University;United States;107;2015
institut Camille-Jordan;France;227;2015
Eduardo Mondlane University;Mozambique;194;2015
Veer Surendra Sai University of Technology;India;184;2015
Universidad de San Martín de Porres;Peru;281;2015
Punjab Technical University;India;249;2015
Shupyk National Healthcare University of Ukraine;Ukraine;106;2015
Xi'an Aeronautical University;China;151;2015
Universitas Budi Luhur;Indonesia;78;2015
National University of Medical Sciences;Pakistan;16;2015
Osaka Electro-Communication University;Japan;152;2015
