institution;country;production;year
Hubei Institute of Fine Arts;China;11;2012
College of Westchester;United States;6;2012
Osaka Aoyama University;Japan;12;2012
Hwa Chong Institution;Singapore;6;2012
Kyoto International University;Japan;0;2012
Union Graduate College;United States;16;2012
Adventist International Institute of Advanced Studies;Philippines;10;2012
Regent College;Canada;9;2012
Antwerp Maritime Academy;Belgium;19;2012
Morioka University;Japan;11;2012
Accademia di Belle Arti di Carrara;Italy;11;2012
Metropolitan Community College;United States;8;2012
Kazakh-American University;Kazakhstan;27;2012
University of Calgary in Qatar;Qatar;5;2012
Islamic Azad University, UAE Branch;United Arab Emirates;9;2012
Orange County Department of Education;United States;29;2012
Ecole Supérieure d'Ingénieurs Léonard de Vinci;France;9;2012
Nam Dinh University of Nursing;Vietnam;4;2012
University of the People;United States;1;2012
Wisconsin School of Professional Psychology;United States;14;2012
Vern University of Applied Sciences;Croatia;7;2012
Iakob Gogebashvili Telavi State University;Georgia;6;2012
Espoo Music Institute;Finland;5;2012
National Institute of Transport;Tanzania;2;2012
ECAM School of Engineering;France;13;2012
Siberian University of Consumer Cooperatives;Russia;8;2012
Universidad Iberoamericana del Ecuador;Ecuador;3;2012
Indian Maritime University;India;3;2012
Pacific Union College;United States;5;2012
Moscow State Mining University;Russia;15;2012
Institut Supérieur de Développement Rural;DR Congo;1;2012
Vitebsk State Academy of Veterinary Medicine;Belarus;0;2012
Instituto Superior de Ciencias Sociais e Relações Internacionais;Angola;12;2012
Universidad Politécnica de Chiapas;Mexico;7;2012
Jeffco Public Schools;United States;8;2012
University of Battambang;Cambodia;2;2012
University of San Jose–Recoletos;Philippines;10;2012
Valley City State University;United States;8;2012
Maria College;United States;5;2012
San Beda University;Philippines;0;2012
Kolhan University;India;2;2012
European University of Applied Sciences;Germany;3;2012
Instituto Tecnológico de Apizaco;Mexico;11;2012
École Nationale Supérieure d'Architecture de Saint-Étienne;France;7;2012
VNU Central Institute for Natural Resources and Environmental Studies;Vietnam;0;2012
Islamic Azad University, West Tehran Branch;Iran;0;2012
California College of the Arts;United States;13;2012
Ferrum College;United States;12;2012
Kamakura Women's University;Japan;25;2012
Saint Thomas Aquinas North University;Argentina;7;2012
LUCA School of Arts;Belgium;8;2012
Institut Catholique d'Arts et Métiers;France;10;2012
Centro Universitário de Goiás;Brazil;12;2012
American Military University;United States;7;2012
University of Teacher Education Styria;Austria;2;2012
Clarke International University;Uganda;3;2012
Universidad Eclesiástica San Dámaso;Spain;1;2012
IEC University;India;5;2012
Ecole d'ingénieurs en génie des systèmes industriels;France;22;2012
IFP School;France;3;2012
Baptist College of Health Sciences;United States;8;2012
Fuji Women's University;Japan;15;2012
Collège Shawinigan;Canada;2;2012
ESME - École d’ingénieurs pluridisciplinaires;France;10;2012
Osaka Seikei University;Japan;6;2012
HES-SO Arc;Switzerland;6;2012
Mihail Kogălniceanu University;Romania;23;2012
St. Paul University Philippines;Philippines;0;2012
Universidad Pedagógica de Durango;Mexico;10;2012
Expertise Center Vocational Education;The Netherlands;12;2012
St. Lawrence College;Canada;4;2012
California Institute of the Arts;United States;17;2012
Eastern Oklahoma State College;United States;13;2012
Fairview School District;United States;3;2012
Ikenobo Junior College;Japan;1;2012
Southwestern Illinois College;United States;6;2012
Michener Institute;Canada;25;2012
Akita Nutrition Junior College;Japan;5;2012
MVN University;India;2;2012
Colegio Médico de Chile;Chile;11;2012
Alecu Russo State University of Bălți;Moldova;5;2012
International School for Social and Business Studies;Slovenia;15;2012
High Institute for Management Sciences;Egypt;9;2012
Iman University;Yemen;1;2012
Karel de Grote Hogeschool;Belgium;17;2012
Pontifical University of Saint Thomas Aquinas;Italy;5;2012
Richmond upon Thames College;United Kingdom;1;2012
Kearney Agricultural Research and Extension Center;United States;3;2012
Universidad Politécnica de Guanajuato;Mexico;9;2012
Phoenix College;United States;3;2012
Universidad de Zamboanga;Philippines;4;2012
Lycée Louis-le-Grand;France;7;2012
Suwon Women’s University;South Korea;19;2012
Universidade Zambeze;Mozambique;0;2012
Islamic Azad University, Naragh Branch;Iran;13;2012
Medical University of the Americas;St Kitts and Nevis;2;2012
Mercer Island School District;United States;12;2012
State Higher School of Vocational Education in Zamość;Poland;20;2012
Centro de Estudios Universitarios Adolfo López Mateos;Mexico;13;2012
Suzugamine Women's College;Japan;4;2012
Asia Pacific Institute of Management;India;22;2012
Unity College;United States;7;2012
Florida State University-Panama;Panama;3;2012
Fleming College;Canada;6;2012
Seminole State College of Florida;United States;4;2012
Australian Lutheran College;Australia;10;2012
Kawagoe Technical High School;Japan;9;2012
Nanyang Academy of Fine Arts;Singapore;3;2012
DMI-St. John the Baptist University;Malawi;1;2012
Komazawa Women's University;Japan;12;2012
Niigata Seiryo University;Japan;15;2012
Kansai University of Nursing and Health Sciences;Japan;13;2012
Gyeonggi College of Science and Technology;South Korea;13;2012
Belgorod Law Institute of the Russian Interior Ministry;Russia;2;2012
University of The Sacred Heart;Puerto Rico;3;2012
Centro Universitário Plínio Leite;Brazil;28;2012
Instituto Tecnológico de Matamoros;Mexico;5;2012
École Nationale Supérieure d'Architecture Paris-Val de Seine;France;9;2012
Russian Academy of Arts;Russia;1;2012
Nwafor Orizu College of Education;Nigeria;3;2012
Sanno University;Japan;8;2012
Christian Service University College;Ghana;9;2012
King Fahd Security College;Saudi Arabia;7;2012
Roi et Rajabhat University;Thailand;3;2012
The Future University;Sudan;3;2012
Minneapolis Business College;United States;3;2012
Nation University;Thailand;9;2012
Universitatea Andrei Şaguna;Romania;10;2012
School of Business and Management Novo Mesto;Slovenia;8;2012
Metropolitan College of New York;United States;12;2012
Wisconsin Lutheran College;United States;4;2012
Xavier University;Philippines;10;2012
Alderson Broaddus University;United States;8;2012
Nagoya College;Japan;2;2012
Tarlac State University;Philippines;1;2012
Lithuanian Geological Survey;Lithuania;15;2012
Crimea State Medical University named after S. I. Georgievsky;Ukraine;19;2012
Centro Universitario Allende;Mexico;11;2012
Qafqaz University;Azerbaijan;23;2012
McMurry University;United States;0;2012
Hidayatullah National Law University;India;9;2012
Africa International University;Kenya;7;2012
Denver Public Schools;United States;1;2012
Luxun Academy of Fine Arts;China;4;2012
Vologda State Milk Academy named after NV Vereshchagina;Russia;0;2012
He University;China;2;2012
École Nationale Supérieure de Technologie;Algeria;3;2012
Universitas Kristen Palangkaraya;Indonesia;9;2012
Instituto Nacional de Medicina Tropical;Argentina;11;2012
Southeast University Chengxian College;China;5;2012
ICFAI University, Dehradun;India;17;2012
Tezukayama Gakuin University;Japan;9;2012
Université Protestante au Congo;DR Congo;0;2012
Universidad de Margarita;Venezuela;14;2012
Viaa Christian University of Applied Sciences;The Netherlands;10;2012
Board of Cooperative Educational Services of Nassau County;United States;1;2012
St Theresa International College;Thailand;1;2012
Instituto Tecnológico de Zacatepec;Mexico;7;2012
City Institute, Dalian University of Technology;China;9;2012
Hanyang Women's University;South Korea;11;2012
Kobe Institute Of Computing;Japan;2;2012
Bohol Island State University;Philippines;15;2012
North American University;United States;7;2012
Westerdals Oslo School of Arts, Communication and Technology;Norway;1;2012
Washington State Community College;United States;1;2012
Fort Hays Tech Northwest;United States;9;2012
Germantown Academy;United States;24;2012
Songwon University;South Korea;5;2012
Phnom Penh International University;Cambodia;4;2012
Islamic Azad University Shirvan Branch;Iran;21;2012
University College of Teacher Education of Christian Churches Vienna/Krems;Austria;8;2012
New Huadu Business School;China;20;2012
Academy of Labour Social Relations and Tourism;Ukraine;0;2012
Choonhae College of Health Sciences;South Korea;16;2012
Tokushima College of Technology;Japan;3;2012
Oruro Technical University;Bolivia;5;2012
Far Eastern University;Thailand;5;2012
Tokai Gakuin University;Japan;15;2012
Whatcom Community College;United States;4;2012
Oklahoma Christian University;United States;17;2012
Institut Supérieur des Matériaux du Mans;France;17;2012
Podhale State Higher Vocational School in Nowy Targ;Poland;2;2012
Dresden International University;Germany;1;2012
FATA University;Pakistan;0;2012
Antioch University Los Angeles;United States;4;2012
Instituto Centroamericano de Administración Pública;Costa Rica;7;2012
Carnegie Mellon University Africa;Rwanda;2;2012
Facultad Latinoamericana de Ciencias Sociales;Chile;3;2012
Koje College;South Korea;18;2012
Alikhan Bokeikhan University;Kazakhstan;0;2012
Western Theological Seminary;United States;6;2012
Ala-Too International University;Kyrgyzstan;5;2012
Shirayuri University;Japan;5;2012
Royal Academy of Art;The Netherlands;14;2012
Programs for Assessment of Technology in Health Research Institute;Canada;24;2012
Ehime Prefectural University of Health Science;Japan;10;2012
University of the Southern Caribbean;Trinidad and Tobago;5;2012
Protestant University of Applied Sciences Freiburg;Germany;32;2012
École Spéciale des Travaux Publics;France;9;2012
Chelsea Primary School;New Zealand;2;2012
Conservatorio Guido Cantelli di Novara;Italy;14;2012
Centro Universitário Geraldo Di Biase;Brazil;9;2012
Abia State Polytechnic;Nigeria;7;2012
Kaetsu University;Japan;5;2012
Zambia Forestry College;Zambia;7;2012
Capiz State University;Philippines;0;2012
Health University of Applied Sciences Tyrol;Austria;7;2012
Wesley University;Nigeria;4;2012
Osaka Yukioka Medical University;Japan;8;2012
Al Khawarizmi International College;United Arab Emirates;2;2012
Platt College;United States;7;2012
Universidad Azteca;Mexico;5;2012
Hanazono University;Japan;2;2012
Central Bicol State University of Agriculture;Philippines;1;2012
Dazhou Academy of Agricultural Sciences;China;7;2012
Ashesi University;Ghana;4;2012
Regent University College of Science and Technology;Ghana;12;2012
Nagano University of Health and Medicine;Japan;0;2012
Centro Universitário Municipal de São José;Brazil;8;2012
Instituto Nacional de Silicosis;Spain;7;2012
Kharkiv State Academy of Design and Arts;Ukraine;4;2012
Green Mountain College;United States;8;2012
Jin-ai University;Japan;10;2012
Asian University;Thailand;8;2012
Midwestern Baptist Theological Seminary;United States;1;2012
IBAT College;Ireland;22;2012
Istituto di Ricerche Economiche e Sociali;Italy;8;2012
Aoyama Gakuin Kindergarten;Japan;6;2012
Dún Laoghaire Institute of Art, Design and Technology;Ireland;6;2012
Universidad de la Comunicación;Mexico;12;2012
Škoda Auto University;Czechia;0;2012
University of New York Tirana;Albania;5;2012
Institute of Accelerating Systems and Applications;Greece;16;2012
St.Martha's College Of Nursing;India;7;2012
Autonomous University of Durango;Mexico;2;2012
San Diego State University, Imperial Valley Campus;United States;7;2012
Dhaka National Medical College;Bangladesh;37;2012
University of Missouri System;United States;3;2012
Onomichi City University;Japan;7;2012
University of Eastern Africa, Baraton;Kenya;8;2012
Brenau University;United States;2;2012
Columbia-Greene Community College;United States;5;2012
Kobe City College of Nursing;Japan;2;2012
Uttarakhand Open University;India;7;2012
Laredo Community College;United States;1;2012
Kampala University;Uganda;5;2012
Universidad Especializada de las Américas;Panama;0;2012
Guangxi Open University;China;14;2012
Neyagaya School for Special Needs Education;Japan;0;2012
Islamic Azad University Maybod;Iran;13;2012
Universidad Politécnica de Aguascalientes;Mexico;6;2012
Mitchell School District;United States;10;2012
American InterContinental University;United States;5;2012
International Graduate School of English;South Korea;9;2012
State Higher Vocational School Memorial of Prof. Stanislaw Tarnowski in Tarnobrzeg;Poland;6;2012
University of Hai Duong;Vietnam;2;2012
Universidad Insurgentes;Mexico;12;2012
Clark County School District;United States;7;2012
École Nationale Supérieure d'Architecture de Nancy;France;4;2012
Merchant Marine Academy;Greece;18;2012
Lourdes University;United States;6;2012
Colorado Christian University;United States;7;2012
Welch College;United States;5;2012
St. John's University of Tanzania;Tanzania;27;2012
Institut Français de la Mer;France;16;2012
Conservatorio Superior de Música de Málaga;Spain;4;2012
Sapientia College of Theology of Religious Orders;Hungary;9;2012
The Third Affiliated Hospital of Guangzhou University of Traditional Chinese Medicine;China;3;2012
Tokyo Technical College;Japan;0;2012
Crest Middle School;United States;8;2012
Landmark College;United States;3;2012
Iran Broadcasting University;Iran;8;2012
Don Mariano Marcos Memorial State University;Philippines;12;2012
Royal Dutch Kentalis;The Netherlands;12;2012
Lviv National Academy of Arts;Ukraine;3;2012
National Institute of Technology, Tokuyama College;Japan;2;2012
North London College;United Kingdom;0;2012
Sichuan Conservatory of Music;China;13;2012
Meridian Community College;United States;8;2012
Sunlin University;South Korea;17;2012
Ukrainian Academy of Banking of the National Bank of Ukraine;Ukraine;21;2012
Bielsko-Biala University of Applied Sciences;Poland;3;2012
Istituto Tecnico Industriale Alessandro Volta;Italy;21;2012
Academia de Politie Alexandru Ioan Cuza;Romania;5;2012
Politeknik Siber Cerdika Internasional;Indonesia;1;2012
Varastegan Institute for Medical Sciences;Iran;2;2012
Delaware Technical Community College;United States;9;2012
Southern Crescent Technical College;United States;18;2012
Osaka Women's Junior College;Japan;5;2012
University of South Asia;Bangladesh;3;2012
Bezalel Academy of Arts and Design;Israel;10;2012
Nashua School District;United States;7;2012
Seoul Women's College of Nursing;South Korea;11;2012
Hult International Business School;United States;6;2012
Instituto Superior de Gestão e Administração de Santarém;Portugal;5;2012
University of Bijeljina;Bosnia and Herzegovina;12;2012
Wyższa Szkoła Zarządzania Marketingowego i Języków Obcych;Poland;16;2012
Instituto Superior de Ciências da Informação e da Administração;Portugal;5;2012
PetroVietnam University;Vietnam;8;2012
Universitas Teknologi Sulawesi Utara;Indonesia;10;2012
Okinawa International University;Japan;15;2012
Kanazawa Seiryo University;Japan;13;2012
Universidad Católica Santa María La Antigua;Panama;1;2012
Carrington College;United States;4;2012
Western Delta University;Nigeria;3;2012
Karnataka State Open University;India;5;2012
National Universities Commission;Nigeria;7;2012
Universidad Nacional del Este;Paraguay;9;2012
Biotechnical Educational Centre Ljubljana;Slovenia;12;2012
École Nationale de Management et de l'Administration de la Santé;Algeria;14;2012
Centro Universitário Nossa Senhora do Patrocínio;Brazil;15;2012
St. Joseph's College New York;United States;8;2012
University of Argentine Social Museum;Argentina;6;2012
University of August 17, 1945 Banyuwangi;Indonesia;4;2012
Haigazian University;Lebanon;3;2012
Eastern Medical College and Hospital;Bangladesh;6;2012
Southern Luzon State University;Philippines;4;2012
Vilnius Academy of Arts;Lithuania;3;2012
Caritas University;Nigeria;2;2012
Tripura Medical College & Dr. B.R. Ambedkar Memorial Teaching Hospital;India;2;2012
Gifu City Women's College;Japan;9;2012
Saitama Prefectural Kumagaya Girls High School;Japan;5;2012
College of Tourism and Hotel Management;Cyprus;27;2012
Asia Pacific International University;Thailand;1;2012
Harbin Institute of Petroleum;China;6;2012
Sankt Georgen Graduate School of Philosophy and Theology;Germany;0;2012
Karaj Payam Noor University;Iran;11;2012
German Kazakh University;Kazakhstan;0;2012
Binary University of Management & Entrepreneurship;Malaysia;6;2012
Excelsia College;Australia;4;2012
Institut Ilmu Sosial dan Ilmu Politik Yapis Biak;Indonesia;1;2012
HAS green academy;The Netherlands;0;2012
Shelby County Schools;United States;6;2012
Arizona Christian University;United States;8;2012
Ungku Omar Polytechnic;Malaysia;1;2012
Jerusalem University College;Israel;9;2012
Government College for Women Anantnag;India;2;2012
Williston State College;United States;4;2012
Haute École Provinciale de Hainaut Condorcet;Belgium;3;2012
Punjab Government Dental College and Hospital;India;8;2012
Glazov State Pedagogical Institute Named after VG Korolenko;Russia;1;2012
Akademia Muzyczna im. Ignacego Jana Paderewskiego w Poznaniu;Poland;1;2012
Theologische Hochschule Chur;Switzerland;2;2012
Universidad Nacional del Oriente;Bolivia;87;2012
Sichuan Provincial Academy of Natural Resource Sciences;China;4;2012
Nur International University;Pakistan;5;2012
College Track;United States;11;2012
Kogi State Polytechnic;Nigeria;3;2012
Keystone College;United States;4;2012
Lake Erie College;United States;6;2012
Roberts Wesleyan College;United States;4;2012
Wenatchee Valley College;United States;6;2012
Point University;United States;7;2012
Montgomery High School;United States;7;2012
Universitas Trunajaya Bontang;Indonesia;4;2012
Asian University of Bangladesh;Bangladesh;4;2012
Centre Gabriel Naudé;France;7;2012
Santa Ana College;United States;2;2012
Marygrove College;United States;3;2012
Tokyo Fuji University;Japan;7;2012
Trinity Washington University;United States;3;2012
University of Eastern Philippines;Philippines;0;2012
Misamis University;Philippines;2;2012
Cornwall College;United Kingdom;7;2012
Universitatea Danubius Galati;Romania;6;2012
Universidad Marista;Mexico;7;2012
Institut Pertanian Intan;Indonesia;1;2012
Universitas Yos Soedarso;Indonesia;1;2012
Toho Gakuen;Japan;7;2012
Central Academy of Fine Arts;China;4;2012
Clark College;United States;4;2012
Covenant College;United States;12;2012
Shokei Gakuin University;Japan;8;2012
Barton College;United States;6;2012
Great Yarmouth College;United Kingdom;3;2012
Bismarck State College;United States;3;2012
Baku Slavic University;Azerbaijan;2;2012
Corporación Universitaria del Huila;Colombia;2;2012
Emanuel University;Romania;5;2012
Civil Defense Academy;Russia;2;2012
Instituto Tecnológico de Boca del Río;Mexico;11;2012
Thonburi University;Thailand;6;2012
The Charutar Vidya Mandal (CVM) University;India;0;2012
Prince George's Community College;United States;12;2012
New Zealand College of Chiropractic;New Zealand;4;2012
Miyazaki International College;Japan;10;2012
PFH Private University of Applied Sciences;Germany;1;2012
Polessky State University;Belarus;7;2012
Evangelische Hochschule Dresden;Germany;18;2012
Izeh Islamic Azad University;Iran;11;2012
Universidad del Caribe;Mexico;6;2012
Karachaevo-Cherkessk State University;Russia;5;2012
Skyline College;United States;9;2012
Tokyo Future University;Japan;14;2012
Cuesta College;United States;3;2012
Cisco College;United States;9;2012
University of Medicine Mandalay;Myanmar;4;2012
Kyoei University;Japan;8;2012
Russian Academy of Entrepreneurship;Russia;1;2012
Kyushu International University;Japan;11;2012
University of Glasgow Singapore;Singapore;0;2012
Institut Supérieur d'Etudes Sociales;DR Congo;15;2012
Institute for the Application of Nuclear Energy;Serbia;7;2012
Lyndon State College;United States;10;2012
American University of Europe;North Macedonia;22;2012
Lansing Community College;United States;10;2012
Trinity International University;United States;8;2012
University Centre of the Westfjords;Iceland;8;2012
University of Modern Sciences;Yemen;1;2012
Evangelische Hochschule Darmstadt;Germany;18;2012
Escuela Tecnológica Instituto Técnico Central;Colombia;2;2012
Kansas Public Schools;United States;2;2012
Chengdu Jincheng College;China;1;2012
Rio Branco Institute;Brazil;10;2012
London School of Commerce;United Kingdom;5;2012
Shoreline Community College;United States;4;2012
Bataan Peninsula State University;Philippines;2;2012
VCUQatar;Qatar;3;2012
Agora University;Romania;5;2012
Keimyung College University;South Korea;5;2012
Nehru Gram Bharti University;India;4;2012
Milwaukee Public Schools;United States;4;2012
Instituto Superior de Administração e Gestão;Portugal;4;2012
Meio University;Japan;5;2012
Universidad San Marcos;Costa Rica;1;2012
Faculty of Mechanical Engineering and Naval Architecture in Zagreb;Croatia;3;2012
Vijaya College;India;6;2012
University of Northern Philippines;Philippines;22;2012
Osaka Kawasaki Rehabilitation University;Japan;2;2012
Mediterranean School of Business;Tunisia;1;2012
D Y Patil International University;India;1;2012
Instituto Tecnológico de Tuxtepec;Mexico;2;2012
Warsaw School of Information Technology;Poland;8;2012
Universidad Católica de El Salvador;El Salvador;8;2012
The Vietnam National Institute of Educational Sciences;Vietnam;0;2012
University of Belgrade – Faculty of Chemistry;Serbia;2;2012
Monroe Community College;United States;5;2012
Athens School of Fine Arts;Greece;8;2012
Trinity Christian College;United States;5;2012
Niagara College;Canada;9;2012
Shumei University;Japan;7;2012
Mount Aloysius College;United States;8;2012
Brussels School of International Studies;Belgium;5;2012
Furness College;United Kingdom;0;2012
Sinnar University;Sudan;6;2012
RFH - University of Applied Sciences Cologne;Germany;4;2012
Japanese Red Cross Kyushu International College of Nursing;Japan;6;2012
Southeast Asia University;Thailand;8;2012
Instituto Universitario de Ciencias de la Salud - Fundación Héctor A. Barceló;Argentina;2;2012
Academy of Fine Arts in Warsaw;Poland;2;2012
Institut Catholique d'Arts et Métiers;France;6;2012
Uganda Episcopal Conference;Uganda;11;2012
St. Mary's Seminary and University;United States;2;2012
Melbourne Polytechnic;Australia;4;2012
Cornerstone University;United States;4;2012
University of Makeni;Sierra Leone;9;2012
Universidad Central del Este;Dominican Republic;2;2012
Centro Universitario de Araras Dr Edmunso Ulson;Brazil;6;2012
Harbin Huade University;China;10;2012
Afterschool Alliance;United States;1;2012
Eastern Asia University;Thailand;16;2012
Mother Teresa University;North Macedonia;2;2012
Hekima University College;Kenya;2;2012
Academy of Media Arts Cologne;Germany;4;2012
Bannari Amman Institute of Technology;India;34;2012
Calhoun Community College;United States;7;2012
Highland Community College - Kansas;United States;8;2012
Nagano College of Nursing;Japan;1;2012
Palestine Technical College;Palestine;2;2012
University of Alabama System;United States;1;2012
Mount Wachusett Community College;United States;5;2012
Shokei College;Japan;7;2012
Universidad de Los Altos de Chiapas;Mexico;2;2012
Siddhartha University;Nepal;7;2012
Centro Regional Universitário de Espírito Santo do Pinhal;Brazil;8;2012
Centro Universitário do Planalto de Araxá;Brazil;8;2012
Centro Universitário Carioca;Brazil;1;2012
National Institute of Textile Engineering and Research;Bangladesh;0;2012
Guangdong Polytechnic of Industry and Commerce;China;0;2012
Upper Iowa University;United States;18;2012
Wilberforce University;United States;0;2012
Red River College;Canada;4;2012
Savannah Technical College;United States;5;2012
University of Bakhtalruda;Sudan;4;2012
Kansas State University Salina Aerospace and Technology Campus;United States;2;2012
Kazakh Academy of Sport and Tourism;Kazakhstan;1;2012
Universidad Católica de Honduras Nuestra Señora Reina de la Paz;Honduras;1;2012
Instituto Universitario Aeronáutico;Argentina;9;2012
Rambhai Barni Rajabhat University;Thailand;2;2012
Brookline Public Schools;United States;4;2012
Bellin College;United States;7;2012
Alhosn University;United Arab Emirates;23;2012
Limestone College;United States;3;2012
Rockland Community College;United States;1;2012
Assumption College San Lorenzo;Philippines;3;2012
European School of Law and Administration;Poland;15;2012
Janardan Rai Nagar Rajasthan Vidyapeeth University;India;3;2012
Danesh-e-Tandorosti Iranian Institute of Higher Health;Iran;6;2012
Saint Joseph's College of Maine;United States;9;2012
Military Academy of the Republic of Belarus;Belarus;2;2012
Instituto Superior Politécnico Metropolitano de Angola;Angola;1;2012
Acapulco Institute of Technology;Mexico;5;2012
University of Hargeisa;Somalia;1;2012
Police University College;Finland;6;2012
Maryland University of Integrative Health;United States;7;2012
Balkh University;Afghanistan;0;2012
Collège Lionel Groulx;Canada;6;2012
North Chiang Mai University;Thailand;0;2012
Indian Education Society's V. N. Sule Guruji English Medium School;India;0;2012
William Angliss Institute;Australia;1;2012
Taraz State Pedagogical University;Kazakhstan;3;2012
Shijonawate Gakuen University;Japan;5;2012
Sámi University of Applied Sciences;Norway;6;2012
Manarat International University;Bangladesh;4;2012
Clearwater Christian College;United States;3;2012
Accra Institute of Technology;Ghana;3;2012
Te Whare Wānanga o Awanuiārangi;New Zealand;5;2012
Centro Universitário Sant’Anna;Brazil;20;2012
Waseda Bioscience Research Institute in Singapore;Singapore;29;2012
Kamchatka State Technical University;Russia;10;2012
Chelyabinsk State Institute of Culture;Russia;1;2012
Hogeschool PXL;Belgium;0;2012
Instituto Universitario General Gutiérrez Mellado;Spain;1;2012
Belarusian State Agricultural Academy;Belarus;1;2012
Shadrinsk State Pedagogical Institute;Russia;2;2012
Universidad Internacional de América;Mexico;6;2012
Tokyo Seitoku University;Japan;20;2012
Modesto Junior College;United States;8;2012
North Carolina Wesleyan College;United States;17;2012
Eastern Nazarene College;United States;6;2012
North East Surrey College of Technology;United Kingdom;0;2012
Rift Valley University;Ethiopia;2;2012
Maine Maritime Academy;United States;12;2012
College of African Wildlife Management;Tanzania;0;2012
Danish Cardiovascular Research Academy;Denmark;17;2012
Instituto Profesional Providencia;Chile;3;2012
Institut des Hautes Études de Tunis;Tunisia;15;2012
Instituto Universitario Italiano de Rosario;Argentina;5;2012
Siberian Aeronautical Research Institute Named After S.A. Chaplygin;Russia;5;2012
Kyoto University of Foreign Studies;Japan;4;2012
University of Blida 2;Algeria;8;2012
Soai University;Japan;6;2012
Senri Kinran University;Japan;5;2012
Euclid University;The Gambia;2;2012
University of Mbuji Mayi;DR Congo;3;2012
Salam University;Afghanistan;4;2012
Khost University;Afghanistan;1;2012
Chosun College of Science & Technology;South Korea;9;2012
Institute of International Relations;Russia;0;2012
Auburn University System;United States;2;2012
Bradford College, England;United Kingdom;3;2012
Chaudhary Ranbir Singh University;India;3;2012
Koyasan University;Japan;0;2012
Satavahana University;India;1;2012
Korea National University of Cultural Heritage;South Korea;2;2012
Elite School of Optometry;India;9;2012
Catholic University of Santiago del Estero;Argentina;13;2012
Institute of Empirical Health Economics;Germany;13;2012
European Humanities University;Lithuania;9;2012
American Finance Association;United States;6;2012
University of Maine at Augusta;United States;5;2012
Osaka University of Arts;Japan;8;2012
Daiichi Institute of Technology;Japan;8;2012
Muslim University of Morogoro;Tanzania;0;2012
Moscow Institute of State Management and Law;Russia;0;2012
Escuela Colombiana de Rehabilitación;Colombia;1;2012
University of Applied Labour Studies of the Federal Employment Agency;Germany;2;2012
Universidad Mesoamericana;Mexico;3;2012
Instituto Profesional de Chile;Chile;1;2012
Hislop College;India;3;2012
Moscow State University of Printing Arts;Russia;8;2012
Hakodate Junior College;Japan;7;2012
Paradise Valley Community College;United States;1;2012
Moravská Vysoká Skola Olomouc;Czechia;2;2012
National Academy of Arts;Bulgaria;3;2012
Worthington City School District;United States;4;2012
Thepsatri Rajabhat University;Thailand;6;2012
San Diego Unified School District;United States;1;2012
West Africa Vocational Education;Nigeria;9;2012
Rajabhat Rajanagarindra University;Thailand;2;2012
Virginia Union University;United States;7;2012
Dominican University College;Canada;9;2012
Columbia Gorge Community College;United States;4;2012
Western Michigan University Cooley Law School;United States;13;2012
Wirtschaftsförderungsinstitut;Austria;8;2012
Akademii Nauk Stosowanych im. Józefa Gołuchowskiego;Poland;17;2012
Gateway Technical College;United States;0;2012
Universitatea de Stat din Tiraspol;Moldova;3;2012
Haute École Léonard de Vinci;Belgium;1;2012
Francisco Gavidia University;El Salvador;0;2012
Bainbridge State College;United States;7;2012
Erskine College;United States;7;2012
Mt. San Antonio College;United States;7;2012
Fan Noli University;Albania;5;2012
International School of Trieste;Italy;2;2012
Riga High Tech University;Latvia;2;2012
Institute of Materials Finishing;United Kingdom;13;2012
Universidad del Sol;Mexico;2;2012
College of Industrial Engineering;Slovenia;4;2012
Institut National de la Jeunesse et des Sports;Cameroon;6;2012
Royal Danish Academy – Architecture, Design, Conservation;Denmark;6;2012
Japan College of Social Work;Japan;7;2012
Northern Caribbean University;Jamaica;4;2012
Adventist University of Health Sciences;United States;1;2012
Donnelly College;United States;11;2012
Odessa College;United States;2;2012
Naval State University;Philippines;1;2012
Alliance Université-Entreprise de Grenoble;France;0;2012
Centre for Interdisciplinary Research and Education;India;5;2012
Kinki Polytechnic College;Japan;17;2012
Šiauliai State Higher Education Institution;Lithuania;1;2012
Escola Superior de Enfermagem de Santa Maria;Portugal;10;2012
Arab Open University;Jordan;4;2012
International Business School at Vilnius University;Lithuania;8;2012
UPF Barcelona School of Management;Spain;1;2012
Young Harris College;United States;8;2012
Defiance College;United States;7;2012
Bennett College;United States;9;2012
Olds College;Canada;3;2012
Fatima Jinnah Dental College;Pakistan;2;2012
Christian University of Applied Sciences;The Netherlands;8;2012
Xochicalco University;Mexico;5;2012
Niigata College of Nursing;Japan;5;2012
Central New Mexico Community College;United States;7;2012
Kansai Vocational College of Medicine;Japan;0;2012
Emerson School District;United States;10;2012
Catholic University of Applied Social Sciences;Germany;9;2012
Institute of History of the Slovak Academy of Sciences;Slovakia;10;2012
Gomel Engineering Institute;Belarus;10;2012
Sparta Area School District;United States;3;2012
Cabrillo College;United States;4;2012
Calvin Theological Seminary;United States;6;2012
Canik Başarı University;Türkiye;28;2012
Brockenhurst College;United Kingdom;5;2012
Nagasaki Prefectural Shimabara High School;Japan;8;2012
Asian Institute of Public Health;India;3;2012
Lebanese International University;Yemen;11;2012
Collège de Physique et de Philosophie;France;4;2012
Salaam University;Somalia;12;2012
Southwest Jiaotong University Hope College;China;1;2012
Kobe Shoin Women's University;Japan;9;2012
Northeastern University London;United Kingdom;3;2012
