institution;country;production;year
Eurasian Humanities Institute;Kazakhstan;1;2014
Health Education and Training Institute;Australia;8;2014
École Nationale de la Météorologie;France;3;2014
University College of Estate Management;United Kingdom;4;2014
Saint Vladimir's Orthodox Theological Seminary;United States;0;2014
École Supérieure des Ingénieurs de l'Équipement Rural;Tunisia;9;2014
University of Civil Protection;Belarus;4;2014
University Heights Center;United States;3;2014
State Higher Vocational School in Głogów;Poland;12;2014
University of Finance, Business and Entrepreneurship;Bulgaria;1;2014
International Academy for Engineering and Media Science;Egypt;3;2014
National Law University Odisha;India;9;2014
Madhav Institute of Technology & Science;India;20;2014
Belhaven University;United States;4;2014
Bluefield State College;United States;4;2014
Sarum College;United Kingdom;3;2014
University School of Milwaukee;United States;5;2014
Sabhal Mòr Ostaig;United Kingdom;7;2014
Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa;Portugal;3;2014
Library of the Russian Academy of Sciences;Russia;2;2014
Al Furat University;Syria;3;2014
Japan Electronics College;Japan;14;2014
Wisconsin International University College;Ghana;6;2014
SRH Fernhochschule Riedlingen;Germany;16;2014
Instituto Tecnologico Superior de Misantla;Mexico;3;2014
Canadian Institute of Technology;Albania;21;2014
Lorain County Community College;United States;6;2014
Malcolm X College;United States;0;2014
Sydney College of Divinity;Australia;5;2014
The Art Institutes;United States;6;2014
Chattanooga State Community College;United States;8;2014
Monad University;India;4;2014
Universidade Katyavala Bwila;Angola;8;2014
East African University;Kenya;7;2014
Hadaf Institute of Higher Education;Iran;2;2014
Haute École de Santé Vaud;Switzerland;19;2014
Cyprus College;Cyprus;3;2014
Kwassui Women's University;Japan;3;2014
Australian College of Physical Education;Australia;4;2014
Allen College;United States;2;2014
Tamil Nadu Dr. Ambedkar Law University;India;2;2014
New Mexico State University Alamogordo;United States;7;2014
Selma University;United States;0;2014
Great Basin College;United States;4;2014
FCT College of Education;Nigeria;14;2014
Krasnodar State University of Culture and Arts;Russia;4;2014
Millar College of the Bible;Canada;2;2014
Friesland College;The Netherlands;3;2014
Pan African Institute for Development;Cameroon;0;2014
Université libre des Pays des Grands Lacs;DR Congo;3;2014
Olsztyńska Szkoła Wyższa im. Józefa Rusieckiego;Poland;19;2014
Hochschule für Polizei Baden-Württemberg;Germany;4;2014
Mindanao State University - Tawi-Tawi College of Technology and Oceanography;Philippines;2;2014
Instituto Nacional de Ciencias Penales;Mexico;7;2014
Khadim Ali Shah Bukhari Institute of Technology;Pakistan;0;2014
Reformed Church University;Zimbabwe;6;2014
China Conservatory;China;1;2014
Polish Open University;Poland;11;2014
Anne Arundel County Public Schools;United States;4;2014
Blackpool and The Fylde College;United Kingdom;1;2014
Centro de Ciencias Penales y Política Criminal;Paraguay;4;2014
Centro de Estudios Universitarios Arkos;Mexico;2;2014
ESTA Ecole Supérieure des Technologies et des Affaires;France;7;2014
Süleyman Şah University;Türkiye;22;2014
Oman Dental College;Oman;0;2014
Tecnológico de Estudios Superiores de Coacalco;Mexico;8;2014
Vancouver School of Theology;Canada;0;2014
McHenry County College;United States;6;2014
Tennessee Wesleyan College;United States;4;2014
American River College;United States;3;2014
Cégep de l'Abitibi Témiscamingue;Canada;5;2014
University of Theatre and Film Arts;Hungary;9;2014
Merritt College;United States;3;2014
Shanghai Conservatory of Music;China;3;2014
Ravensbourne University London;United Kingdom;2;2014
Manila Central University;Philippines;1;2014
Instituto de Ensinos Superiores da Amazônia;Brazil;10;2014
University of Livingstonia;Malawi;1;2014
Universidad Luterana Salvadoreña;El Salvador;3;2014
Islamic Azad University Dolatabad;Iran;6;2014
Choate Rosemary Hall;United States;5;2014
Eastern Kentucky Pride;United States;5;2014
Centro Universitário Paulistano;Brazil;2;2014
Okavango Research Institute;Botswana;10;2014
University of Belgrade – Faculty of Law;Serbia;8;2014
Community College of Allegheny County;United States;3;2014
Nova Scotia Community College;Canada;5;2014
Warner University;United States;4;2014
Grace College & Seminary;United States;11;2014
Central Institute of Technology;Australia;13;2014
Southwest Tennessee Community College;United States;0;2014
Columbus Technical College;United States;2;2014
Otemae College;Japan;1;2014
Aichi Sangyo University;Japan;2;2014
Ndejje University;Uganda;2;2014
Florence–Darlington Technical College;United States;3;2014
Suffolk New College;United Kingdom;1;2014
Western University;Cambodia;9;2014
Buckingham Browne & Nichols;United States;2;2014
Faculty of Applied Social Studies in Nova Gorica;Slovenia;5;2014
Höhere Bundeslehranstalt und Bundesamt für Wein- und Obstbau;Austria;2;2014
Moscow Humanitarian Economic Institute;Russia;4;2014
European University;Serbia;9;2014
Namibia Institute of Pathology;Namibia;6;2014
Disaster Prevention & Water Environment Research Center;Taiwan;11;2014
Arkhangelsk State Technical University;Russia;0;2014
Laidlaw College;New Zealand;6;2014
Uplift Education;United States;9;2014
Nicolet Area Technical College;United States;0;2014
Tamil Nadu Physical Education and Sports University;India;3;2014
Cyprus Institute of Marketing;Cyprus;8;2014
Kim Chaek University of Technology;North Korea;4;2014
Tallahassee Community College;United States;2;2014
Instituto Superior de Ciências Económicas e Empresariais;Cabo Verde;3;2014
University of St. La Salle;Philippines;1;2014
National Academy of Public Administration;Vietnam;0;2014
Kyoto Seizan College;Japan;0;2014
Pasargad Institute for Advanced Innovative Solutions;Iran;4;2014
Institutt for Grafiske Medier;Norway;5;2014
Orel State Institute of Arts and Culture;Russia;1;2014
École Supérieure du Bois;France;7;2014
Temecula Valley Unified School District;United States;6;2014
Moscow State Regional Institute of Humanities;Russia;6;2014
Universidade Livre de Música;Brazil;7;2014
Sciences Po Lille;France;9;2014
Faculdade de Odontologia do Recife;Brazil;2;2014
Cumberland University;United States;7;2014
Juilliard School;United States;4;2014
Nagoya University of Foreign Studies;Japan;0;2014
Highline College;United States;5;2014
Pacific College of Oriental Medicine;United States;16;2014
Hellenic College Holy Cross Greek Orthodox School of Theology;United States;6;2014
Anabaptist Mennonite Biblical Seminary;United States;3;2014
Saint Mary-of-the-Woods College;United States;3;2014
Southwestern College - Kansas;United States;4;2014
Boston Latin Academy;United States;6;2014
Australian Defence College;Australia;2;2014
Southern Institute of Technology;New Zealand;1;2014
Pułtusk Academy of Humanities;Poland;11;2014
Tabor College;United States;2;2014
Fundación Universitaria Monserrate;Colombia;10;2014
Polish University Abroad;United Kingdom;18;2014
Ecole Nationale Supérieur des Télécommunications et des Technologies de l’Information et de la Communication, Abdelhafid Boussouf;Algeria;2;2014
Aquinas College;United Kingdom;2;2014
Instituto Tecnico Agronómico Provincial;Spain;7;2014
ISMA University;Latvia;1;2014
Polk County Public Schools;United States;2;2014
Al-Nasser University;Yemen;2;2014
University Bank;United States;3;2014
Southern Africa Nazarene University;Eswatini;2;2014
Escola Secundária de Loulé;Portugal;35;2014
University of Saint Louis;Philippines;3;2014
Universidad Le Cordon Bleu;Peru;8;2014
University of Belgrade - School of Electrical Engineering;Serbia;10;2014
Federal College of Wildlife Management;Nigeria;8;2014
Kumaraguru College of Technology;India;19;2014
Stillman College;United States;7;2014
Takachiho University;Japan;11;2014
Georgian College;Canada;8;2014
University of Business in Prague;Czechia;8;2014
L’Institut Wallon de l’Évaluation, de la Prospective et de la Statistique;Belgium;11;2014
The Langton Grammar School for Boys;United Kingdom;2;2014
Ekaterinburg State Theatre Institute;Russia;3;2014
Fliedner Fachhochschule Düsseldorf;Germany;2;2014
University of the Cloister of Sor Juana;Mexico;3;2014
Cégep Saint-Jean-sur-Richelieu;Canada;2;2014
Riga Aeronautical Institute;Latvia;0;2014
Evangelische Hochschule Ludwigsburg;Germany;4;2014
Beijing Open University;China;4;2014
Islamic Azad University, Langarud Branch;Iran;13;2014
Dutch Network of Systems and Control;The Netherlands;4;2014
ICT University;Cameroon;7;2014
Centro Universitario del Sur;Mexico;4;2014
Instituto Ivoti;Brazil;3;2014
Montreat College;United States;4;2014
B.M.S. College of Engineering;India;32;2014
Yokkaichi Nursing and Medical Care University;Japan;6;2014
Wayne County Community College District;United States;4;2014
Victor Valley College;United States;3;2014
Zane State College;United States;5;2014
Remington College;United States;3;2014
Russian State Specialized Academy of Arts;Russia;2;2014
New England School of Acupuncture;United States;6;2014
American University of Health Sciences;United States;14;2014
Mie Prefectural Education Center;Japan;8;2014
Velammal Educational Trust;India;4;2014
Mahendra Institute of Management and Technical Studies;India;2;2014
Centro Universitario de Coatzacoalcos;Mexico;2;2014
Fakultet za Poslovni Menadžment u Baru;Montenegro;3;2014
Cleveland Metropolitan School District;United States;2;2014
Universidad Privada Abierta Latinoamericana;Bolivia;2;2014
Eurasia International University;Armenia;2;2014
University of Navojoa;Mexico;5;2014
Asia Pacific College;Philippines;4;2014
Massachusetts College of Art and Design;United States;5;2014
Del Mar College;United States;7;2014
Brevard College;United States;6;2014
Bangladesh College of Physicians and Surgeons;Bangladesh;6;2014
Inha University in Tashkent;Uzbekistan;0;2014
Atlanta Public Schools;United States;1;2014
Fox College;United States;9;2014
Shubun University;Japan;6;2014
University of Music FRANZ LISZT Weimar;Germany;1;2014
Northeastern State University;Russia;2;2014
Instituto Superior de Serviço Social do Porto;Portugal;10;2014
Instituto Superior de Ciências Empresariais e do Turismo;Portugal;8;2014
Universidad Anáhuac Puebla;Mexico;1;2014
HSD Hochschule Döpfer;Germany;3;2014
Academy of Music, Dance and Fine Arts;Bulgaria;3;2014
École Royale de l'Air de Marrakech;Morocco;4;2014
Divine Word College;United States;1;2014
Anna Maria College;United States;3;2014
Brookdale Community College;United States;3;2014
Bob Jones University;United States;1;2014
Nakanihon Automotive College;Japan;1;2014
County College of Morris;United States;2;2014
United States Sports Academy;United States;11;2014
School of the Museum of Fine Arts;United States;5;2014
Hotelschool The Hague;The Netherlands;10;2014
Leo Baeck College;United Kingdom;1;2014
Kensington College of Business;United Kingdom;6;2014
University College Stockholm;Sweden;11;2014
Raritan Valley Community College;United States;4;2014
Islamic Azad University of Malard;Iran;4;2014
Schumacher College;United Kingdom;3;2014
Arab Open University;Lebanon;4;2014
Matsuyama Shinonome College;Japan;5;2014
University of Saint Francis;United States;12;2014
Pittsburgh Public Schools;United States;2;2014
Xiamen National Accounting Institute;China;5;2014
Shanghai Academy of Science & Technology;China;7;2014
Thomas More Universitas;Nicaragua;3;2014
Thebes Academy;Egypt;3;2014
Pittsburgh Quantum Institute;United States;1;2014
University of Applied Sciences Appollon;Germany;1;2014
Corporación Internacional para el Desarrollo Educativo;Colombia;11;2014
Israa University- Palestine;Palestine;2;2014
St Joseph's University, Bengaluru, India;India;1;2014
Sparsholt College;United Kingdom;1;2014
Woodlawn School;United States;3;2014
Chandragupt Institute of Management;India;6;2014
Donbas State Technical University;Ukraine;11;2014
Allensbach University;Germany;2;2014
Baltazar Zaprešić University of Applied Sciences;Croatia;5;2014
Sir Arthur Lewis Community College;Saint Lucia;2;2014
Institute of Early Childhood Research;Germany;10;2014
Deutsche Hochschule für Prävention und Gesundheitsmanagement;Germany;4;2014
Grodno State Agrarian University;Belarus;1;2014
École Supérieure des Sciences de l'Ingénierie Commerciale;Morocco;8;2014
University of Security Management in Košice;Slovakia;11;2014
Pädagogische Hochschule Vorarlberg;Austria;0;2014
University College of Enterprise and Administration in Lublin;Poland;13;2014
Tehnološko raziskovalni center JUB;Slovenia;6;2014
Air Force Communication NCO Academy;China;10;2014
Northwestern Oklahoma State University;United States;2;2014
Egyptian e-Learning University;Egypt;3;2014
Bridgwater College;United Kingdom;1;2014
Kent State University, East Liverpool;United States;3;2014
University of Garden City;Sudan;1;2014
Cavendish University Uganda;Uganda;1;2014
National Intelligence Academy;Romania;7;2014
Ocean County College;United States;6;2014
Janusz Korczak Pedagogical University in Warsaw;Poland;1;2014
The Northwest School;United States;6;2014
King’s University;United States;6;2014
Instituto Universitario de la Policía Federal Argentina;Argentina;5;2014
Instituto Superior de Ciencias de Saude;Mozambique;4;2014
Korea Bio Polytechnic College;South Korea;4;2014
Corporación Universitaria Santa Rosa de Cabal;Colombia;7;2014
Gunma University of Health and Welfare;Japan;0;2014
Sterling College - Kansas;United States;2;2014
Tajik State Pedagogical University;Tajikistan;5;2014
Tohoku University of Art and Design;Japan;0;2014
Alhamd Islamic University;Pakistan;1;2014
Seisa University;Japan;3;2014
University Ecclesiastical Academy of Thessaloniki;Greece;8;2014
Mt Albert Primary School;New Zealand;5;2014
Institute of Family Therapy;United Kingdom;0;2014
School Centre Celje;Slovenia;9;2014
Institute of International Relations of Moldova;Moldova;2;2014
Bolivia Adventist University;Bolivia;3;2014
Instituto de Estudos Superiores de Fafe LDA;Portugal;6;2014
Corporación Universitaria Empresarial Alexander von Humboldt;Colombia;1;2014
St. Louis University High School;United States;1;2014
Basrah University College of Science and Technology;Iraq;1;2014
Federal College of Forestry, Ibadan;Nigeria;3;2014
Universidad Tecnológica del Suroeste de Guanajuato;Mexico;3;2014
Ohlone College;United States;6;2014
Osaka University of Economics and Law;Japan;8;2014
Cambrian College;Canada;7;2014
Nagano Prefectural Ueda Senior High School;Japan;7;2014
Adventist University of Africa;Kenya;1;2014
College of the Resurrection;United Kingdom;2;2014
Oklahoma Panhandle State University;United States;2;2014
Ichikawa Junior and Senior High School;Japan;3;2014
Comrat State University;Moldova;0;2014
Welding Research Institute - Industrial Institute SR;Slovakia;3;2014
Greenwich Public Schools;United States;3;2014
Sulkhan-Saba Orbeliani University;Georgia;4;2014
Perm State Institute of Arts and Culture;Russia;1;2014
Universidad del Centro de México;Mexico;1;2014
Institut Supérieur de Gestion;Morocco;5;2014
University of Belgrade - Faculty of Mechanical Engineering;Serbia;16;2014
Kurashiki Sakuyo University;Japan;8;2014
Marylhurst University;United States;7;2014
Rocky Mountain College;United States;8;2014
College for Creative Studies;United States;2;2014
Tokyo Seiei College;Japan;5;2014
Beijing Dance Academy;China;7;2014
Nashotah House Theological Seminary;United States;4;2014
College of the Desert;United States;5;2014
College Ahuntsic;Canada;3;2014
Instituto Tecnológico de Nogales;Mexico;2;2014
Columbia College Hollywood;United States;0;2014
Tallinn University of Applied Sciences;Estonia;7;2014
Osaka Prefectural Education Center;Japan;1;2014
Université Catholique du Congo;DR Congo;2;2014
Tver State Agricultural Academy;Russia;0;2014
Instituto Universitario Puebla;Mexico;7;2014
Siberian Academy of Finance and Banking;Russia;4;2014
All Saints University Lango;Uganda;1;2014
ESC Clermont Business School;France;1;2014
Sekolah Tinggi Ilmu Ekonomi Gentiaras;Indonesia;3;2014
Oglala Lakota College;United States;5;2014
All Nations University;Ghana;9;2014
Syrian Virtual University;Syria;4;2014
Dallas Theological Seminary;United States;1;2014
Daniel Webster College;United States;3;2014
American Community Schools;Greece;3;2014
Universidad Real;Bolivia;3;2014
Institut Supérieur de Commerce de Kinshasa;DR Congo;3;2014
Nefrovisie;The Netherlands;5;2014
Baltic State Academy of the Fishing Fleet;Russia;4;2014
Centro Universitário Módulo;Brazil;6;2014
Centro Universitário Católica de Santa Catarina;Brazil;6;2014
Milwaukee Area Technical College;United States;3;2014
Vardhaman Mahaveer Open University;India;10;2014
Southern California Institute of Architecture;United States;6;2014
South Devon College;United Kingdom;0;2014
Hazard Community and Technical College;United States;5;2014
Al-Ahram Center for Political and Strategic Studies;Egypt;1;2014
Kagoshima Women's Junior College;Japan;2;2014
Texas State Technical College Harlingen;United States;15;2014
Iran University of Industries and Mines;Iran;10;2014
Vocational College of Traffic and Transport;Slovenia;9;2014
Khakass Institute of Business;Russia;4;2014
Pawel Wlodkowic University College in Płock;Poland;9;2014
Karlshochschule International University;Germany;13;2014
Minneapolis College of Art and Design;United States;4;2014
Meadville Lombard Theological School;United States;2;2014
College of the Canyons;United States;8;2014
Bournemouth and Poole College;United Kingdom;5;2014
Louisiana State University at Eunice;United States;4;2014
William Jessup University;United States;7;2014
Zimbabwe Ezekiel Guti University;Zimbabwe;2;2014
Trident Technical College;United States;2;2014
Jalalabad State University;Kyrgyzstan;1;2014
Shanto-Mariam University of Creative Technology;Bangladesh;10;2014
Académie Royale des Beaux-Arts;Belgium;7;2014
Sakushin Gakuin University;Japan;6;2014
Institute for the Psychological Sciences;United States;8;2014
Truckee Meadows Community College;United States;5;2014
Pedagocial University Tyrol;Austria;0;2014
Curculio Institute;Germany;12;2014
Universitas Sultan Fatah;Indonesia;10;2014
Université du Sine Saloum El-Hâdj Ibrahima NIASS;Senegal;1;2014
Catholic University of Madagascar;Madagascar;3;2014
International University of Business and Law;Ukraine;2;2014
Kagoshima Immaculate Heart University;Japan;2;2014
Uczelnia Warszawska im. Marii Skłodowskiej-Curie;Poland;9;2014
American University of Culture and Education;Lebanon;2;2014
American International University West Africa;The Gambia;1;2014
Tyumen Law Institute of the Russian Interior Ministry;Russia;3;2014
DOBA Business School;Slovenia;7;2014
Universidad Unidad;Bolivia;4;2014
Escuela Universitaria de Fisioterapia de la ONCE;Spain;4;2014
Fort Leavenworth Unified School District 207;United States;2;2014
Yaroslavl State Agricultural Academy;Russia;1;2014
Three Rivers College;United States;0;2014
Briercrest College and Seminary;Canada;3;2014
Philander Smith College;United States;8;2014
Lexington Theological Seminary;United States;0;2014
Allentown High School;United States;1;2014
Forsyth County Schools;United States;4;2014
Orange Coast College;United States;4;2014
Justo Sierra University;Mexico;2;2014
Robert Schumann University of Music and Media;Germany;9;2014
Kobe Shinwa Women's University;Japan;6;2014
University of Business and Administration in Gdynia;Poland;5;2014
Saint Andrew First-Called Georgian University of the Patriarchate of Georgia;Georgia;6;2014
Instituto de Estudos Superiores Financeiros e Fiscais;Portugal;9;2014
Tamil Nadu Teachers Education University;India;2;2014
International Academy of Philosophy;Liechtenstein;3;2014
Portland Public Schools;United States;1;2014
Dwight Englewood School;United States;1;2014
John L. Miller Great Neck North High School;United States;2;2014
Carrick Institute;United States;7;2014
Instituto Tecnológico de Pabellón de Arteaga;Mexico;2;2014
Colegio Francés Hidalgo de México;Mexico;2;2014
New England University Transportation Center;United States;6;2014
Xiamen Nanyang University;China;13;2014
Chicago College of Oriental Medicine;United States;7;2014
ADEN University Panamá;Panama;2;2014
Instituto Tecnológico Superior de Calkiní;Mexico;4;2014
Mayville State University;United States;1;2014
Nagoya Keizai University;Japan;4;2014
Manav Bharti University;India;11;2014
Central Oregon Community College;United States;2;2014
Freed–Hardeman University;United States;0;2014
Allen University;United States;5;2014
Jan Matejko Academy Of Fine Arts;Poland;7;2014
Spartanburg Community College;United States;5;2014
Iowa Western Community College;United States;3;2014
Universidad Gerardo Barrios;El Salvador;11;2014
University of Mkar;Nigeria;5;2014
Prague Film School;Czechia;14;2014
Seisen Jogakuin College;Japan;4;2014
Ogden–Weber Applied Technology College;United States;2;2014
Mogadishu University;Somalia;2;2014
Sejong Cyber University;South Korea;6;2014
Donggwon Science and Technology University;South Korea;6;2014
De La Salle Lipa;Philippines;6;2014
Khartoum International Institute for Arabic Languague;Sudan;14;2014
Emperors College;United States;0;2014
South-Russian State Polytechnic University named after MI Platov;Russia;1;2014
Universidad Estatal del Valle de Ecatepec;Mexico;4;2014
Central American Adventist University;Costa Rica;1;2014
Islamic Azad University, Sepidan;Iran;3;2014
Istec Business School Paris;France;11;2014
Bryn Athyn College;United States;3;2014
Niagara County Community College;United States;3;2014
Central Piedmont Community College;United States;4;2014
Tartu Health Care College;Estonia;4;2014
Kirkwood Community College;United States;12;2014
Solihull College;United Kingdom;1;2014
Jones International University;United States;9;2014
Royal College of Pathologists;United Kingdom;4;2014
Radford University College;Ghana;2;2014
Riverside City College;United States;2;2014
Nemzeti Szakképzési és Felnőttképzési Hivatal;Hungary;5;2014
Better Education Inc;United States;4;2014
Lipeck Ecology-Humanitarian Institute;Russia;3;2014
Universidad Westhill;Mexico;1;2014
Ecole Nationale d’Ingénieurs – Abderhamane Baba Touré;Mali;2;2014
Departamento Intersindical de Estatística e Estudos Socioeconômicos;Brazil;13;2014
Maricopa Community Colleges - Glendale Community College;United States;4;2014
Raffles University Iskandar;Malaysia;2;2014
Universidad Español;Mexico;0;2014
Sendai Shirayuri Women's College;Japan;4;2014
Universidad Hipócrates;Mexico;1;2014
University of Occupational Safety Management in Katowice;Poland;12;2014
National Park College;United States;0;2014
Balakovo Engineering and Technology Institute;Russia;3;2014
School District of Lee County;United States;1;2014
Bergen Catholic High School;United States;3;2014
College of the Mainland;United States;2;2014
Hudson County Community College;United States;1;2014
Oldham College;United Kingdom;2;2014
Centenary College of New Jersey;United States;9;2014
Oklahoma State University Institute of Technology;United States;1;2014
Allameh Mohaddes Nouri University;Iran;10;2014
Dadabhoy Institute of Higher Education;Pakistan;2;2014
Universidad Interamericana para el Desarrollo;Mexico;3;2014
African Leadership Institute;South Africa;2;2014
Académie des Beaux-Arts de Tournai;Belgium;3;2014
Penza State Pedagogical University;Russia;3;2014
Ukrainian-American Concordia University;Ukraine;1;2014
Cox College;United States;3;2014
National Allergy Asthma Bronchitis Institute;India;7;2014
Ulaanbaatar International University;Mongolia;4;2014
Rostov State University of Civil Engineering;Russia;15;2014
Mechnikov Institute of Microbiology and Immunology;Ukraine;3;2014
Institute for Medical Research;Serbia;0;2014
Gateway Seminary;United States;2;2014
University of Goroka;Papua New Guinea;4;2014
Reynolds Community College;United States;3;2014
University of Kindu;DR Congo;1;2014
Regional Maritime University;Ghana;1;2014
Tomás Frías Autonomous University;Bolivia;5;2014
International School of Management Slovakia;Slovakia;7;2014
École Supérieure des Affaires;Lebanon;4;2014
École Nationale Supérieure d'Agriculture;Senegal;5;2014
Southeast Tech;United States;3;2014
Bucharest National University of Arts;Romania;3;2014
Ufa State University of Economics and Service;Russia;12;2014
Tecnológico Nacional de México, Campus Pachuca;Mexico;3;2014
Himalayan College of Agricultural Sciences and Technology;Nepal;3;2014
University of South Carolina Salkehatchie;United States;10;2014
Trevecca Nazarene University;United States;2;2014
Kawasaki City College of Nursing;Japan;1;2014
Monterey College of Law;United States;3;2014
Presentation College;United States;4;2014
South African Theological Seminary;South Africa;0;2014
Indian Institute of Teacher Education;India;1;2014
Evangelische Stiftung Volmarstein;Germany;1;2014
Gál Ferenc Főiskola;Hungary;0;2014
Universidad UNIACC;Chile;3;2014
Universidad del Valle de Toluca;Mexico;6;2014
Islamic Azad University, Nowshahr Branch;Iran;1;2014
Mie prefectural Matsusaka Technical High School;Japan;2;2014
Charlotte-Mecklenburg Schools;United States;4;2014
Soongeui Women's College;South Korea;15;2014
Moscow Psycho-Social University;Russia;2;2014
Teikyo University Hospital, Mizonokuchi;Japan;0;2014
San Jose City College;United States;4;2014
Pillar College;United States;10;2014
Niimi College;Japan;4;2014
Trinidad State Junior College;United States;2;2014
Albuquerque Public Schools;United States;1;2014
St. Augustine International University;Uganda;2;2014
State University System of Florida;United States;4;2014
Lawton Public Schools;United States;2;2014
Korea National University of Arts;South Korea;3;2014
Open University of Mauritius;Mauritius;1;2014
Education and Training Service for Hamburg Businesses;Germany;13;2014
DuBois Business College;United States;8;2014
National Academy of Arts, Culture and Heritage;Malaysia;1;2014
Gwangyang Health College;South Korea;5;2014
Belarusian State University of Culture and Arts;Belarus;2;2014
University of Applied Sciences Kehl;Germany;11;2014
Luhansk State University of Internal Affairs named after E.O.Didorenko;Ukraine;6;2014
Institute of Livelihood Research and Training;India;12;2014
Joint Special Operations University;United States;6;2014
Mining Engineering Bandung Islamic University;Indonesia;2;2014
Instituto Tecnológico de San Luis Potosí;Mexico;8;2014
SUNY Westchester Community College;United States;3;2014
Kogakkan University;Japan;4;2014
Michigan School of Professional Psychology;United States;4;2014
American Samoa Community College;American Samoa;7;2014
Covenant Theological Seminary;United States;7;2014
Fukuoka College of Health Sciences;Japan;1;2014
AlMughtaribeen University;Sudan;2;2014
Spartan Health Sciences University;Saint Lucia;0;2014
Taiwan Hospitality and Tourism University;Taiwan;9;2014
Yamanashi Eiwa College;Japan;8;2014
Universidad Nuestra Señora de La Paz;Bolivia;1;2014
Cégep de Rivière-du-Loup;Canada;8;2014
Moody Bible Institute;United States;5;2014
Universitas Islam Attahiriyah;Indonesia;4;2014
Clear Creek Independent School District;United States;2;2014
Fundación Universitaria Colombo Internacional;Colombia;2;2014
Agricultural Institute of Canada;Canada;0;2014
Corporación Universitaria Cenda;Colombia;1;2014
Rochester City School District;United States;2;2014
Poltava Regional Institute of Postgraduate Education;Ukraine;1;2014
Chamber of Agriculture and Forestry of Slovenia;Slovenia;9;2014
Pädagogische Hochschule Wallis;Switzerland;6;2014
Georgian American University;Georgia;0;2014
Hennadii Udovenko Diplomatic Academy Of Ukraine;Ukraine;1;2014
Université Professionnelle d'Afrique;Congo Republic;2;2014
Ecole Supérieure de Technologie de Safi;Morocco;5;2014
Wake Technical Community College;United States;6;2014
Salem University;United States;2;2014
Angelina College;United States;5;2014
Kawaguchi Junior College;Japan;3;2014
Debrecen Reformed Theological University;Hungary;2;2014
Biwako Seikei Sport College;Japan;4;2014
Gaston College;United States;1;2014
Moscow University Touro;Russia;7;2014
Riverside Unified School District;United States;2;2014
Instituto Nacional de Formación Técnica Profesional;Colombia;3;2014
Hong Kong Academy of Medicine;Hong Kong;0;2014
École Nationale Supérieure d'Architecture de Bretagne;France;0;2014
V.V. Lukianov Orel Law Institute of the Ministry of Internal Affairs;Russia;1;2014
Communication University of China, Nanjing;China;2;2014
Huston–Tillotson University;United States;4;2014
Upper Nile University;South Sudan;1;2014
New Era University;Philippines;0;2014
Shizuoka Sangyo University;Japan;4;2014
East Texas Baptist University;United States;9;2014
ArtEZ University of the Arts;The Netherlands;5;2014
East Los Angeles College;United States;5;2014
City of Wolverhampton College;United Kingdom;3;2014
SUNY Ulster;United States;4;2014
Barking and Dagenham College;United Kingdom;2;2014
Northrise University;Zambia;0;2014
International Spine and Pain Institute;United States;11;2014
Tilak Dhari Post Graduate College;India;2;2014
Institución Universitaria Colegio Mayor del Cauca;Colombia;2;2014
Dr. B. R. Ambedkar Open University;India;2;2014
Arts²;Belgium;1;2014
Hesburgh Libraries;United States;3;2014
International Culture University;Bangladesh;7;2014
Shinjuku College of Information Technology;Japan;8;2014
October High Institute For Enginnering and Technology;Egypt;1;2014
Universidad Autónoma del Paraguay;Paraguay;9;2014
Univerzitetno Središče Novo mesto;Slovenia;1;2014
Saint Petersburg State Conservatory named after N.A. Rimsky-Korsakov;Russia;1;2014
International University MITSO;Belarus;7;2014
Knox County Schools;United States;2;2014
Colégio Sinodal;Brazil;4;2014
Saint Paul University Surigao;Philippines;5;2014
Baltic Defence College;Estonia;7;2014
Pratiksha Institute of Pharmaceutical Sciences;India;1;2014
Polk State College;United States;10;2014
Tokyo Christian University;Japan;1;2014
Kent State University at Salem;United States;2;2014
Royal University for Women;Bahrain;1;2014
Mid-Pacific Institute;United States;3;2014
Canning College;Australia;2;2014
Bethany University;United States;7;2014
Lithuanian Academy of Music and Theatre;Lithuania;7;2014
Aoyama Gakuin Women's Junior College;Japan;8;2014
Northwest–Shoals Community College;United States;8;2014
International Bureau of Fiscal Documentation;The Netherlands;8;2014
Fakultet za menadžment Herceg Novi;Montenegro;6;2014
Brussels Management School;Belgium;2;2014
Blue Nile University;Sudan;4;2014
Prince Mohammad Bin Salman College of Business and Entrepreneurship;Saudi Arabia;0;2014
Gnessin Russian Academy of Music;Russia;1;2014
Olathe Public Schools;United States;5;2014
Studieförbundet Näringsliv och Samhälle;Sweden;10;2014
Dennis Gabor College;Hungary;6;2014
Peralta Community College District;United States;2;2014
Academy of Municipal Management;Ukraine;2;2014
University of Public Health Yangon;Myanmar;0;2014
Faculty of Commercial and Business Sciences;Slovenia;15;2014
Chowan University;United States;5;2014
Las Positas College;United States;9;2014
Marianopolis College;Canada;2;2014
Kyoto Bunkyo Junior College;Japan;4;2014
Hudson Valley Community College;United States;3;2014
American College of Education;United States;1;2014
Clovis Community College;United States;1;2014
Royal College of Music in Stockholm;Sweden;3;2014
Eastern Idaho Technical College;United States;4;2014
International School of Law and Business;Lithuania;6;2014
Makhanlal Chaturvedi National University of Journalism and Communication;India;9;2014
